# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = /home/jesper/dev/julia/ABDA2021/tmp/bernoulli_1.data.R
# init = 2 (Default)
# random
#   seed = 2667590549
# output
#   file = /home/jesper/dev/julia/ABDA2021/tmp/bernoulli_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-7.66515,0.981987,0.985627,2,3,0,7.79231,0.302255
-7.64622,1,0.985627,1,1,0,7.65993,0.316225
-7.64622,0.355155,0.985627,1,3,0,10.5216,0.316225
-7.7647,0.972216,0.985627,1,3,0,7.76714,0.267543
-7.70278,1,0.985627,1,1,0,7.75684,0.285732
-7.8182,0.931033,0.985627,2,3,0,8.12854,0.41772
-7.70317,0.964542,0.985627,2,3,0,8.02847,0.285592
-7.90293,0.92428,0.985627,2,3,0,8.2239,0.240168
-7.64104,0.997234,0.985627,2,3,0,7.90727,0.343699
-7.69154,0.98922,0.985627,2,3,0,7.70732,0.289954
-8.82303,0.72803,0.985627,1,3,0,9.06772,0.554109
-8.37928,1,0.985627,1,1,0,8.87163,0.507519
-8.37928,0.667852,0.985627,2,3,0,9.79294,0.507519
-8.28253,1,0.985627,1,1,0,8.55694,0.495536
-8.28253,0.616226,0.985627,1,1,0,9.27547,0.495536
-9.00668,0.924429,0.985627,2,3,0,9.15468,0.570555
-7.71571,1,0.985627,1,3,0,8.92664,0.281336
-8.14602,0.883217,0.985627,1,3,0,8.34536,0.476953
-8.1318,1,0.985627,1,1,0,8.31054,0.474879
-7.93889,1,0.985627,1,1,0,8.14361,0.443118
-7.66905,1,0.985627,1,3,0,7.84718,0.367685
-7.67134,0.999243,0.985627,1,1,0,7.68107,0.368949
-7.67134,0.751963,0.985627,1,3,0,8.3634,0.368949
-8.90724,0.710882,0.985627,1,3,0,8.92581,0.561815
-7.64061,1,0.985627,1,3,0,8.60408,0.323867
-7.63842,0.99986,0.985627,1,3,0,7.64083,0.336392
-7.63842,0.772023,0.985627,1,3,0,8.31884,0.336392
-8.14635,0.754881,0.985627,2,3,0,8.83743,0.477001
-7.64092,1,0.985627,1,3,0,8.04217,0.323294
-7.64001,1,0.985627,1,1,0,7.64107,0.325119
-7.70358,0.984269,0.985627,1,3,0,7.70626,0.285448
-7.64093,0.988613,0.985627,2,3,0,7.76381,0.343485
-7.81045,0.914779,0.985627,2,3,0,8.05173,0.257155
-8.5577,0.832202,0.985627,2,3,0,9.20398,0.171507
-8.11569,1,0.985627,1,1,0,8.50248,0.211433
-7.66775,1,0.985627,1,3,0,8.00406,0.300818
-7.69624,0.991575,0.985627,1,1,0,7.70109,0.288136
-7.66095,1,0.985627,2,3,0,7.68827,0.304732
-8.05912,0.893462,0.985627,2,3,0,8.30694,0.463789
-9.36676,0.796018,0.985627,2,3,0,9.37851,0.125847
-7.77508,0.896599,0.985627,1,3,0,9.69315,0.406677
-8.51305,0.771302,0.985627,1,1,0,8.51849,0.52283
-7.72476,0.981692,0.985627,2,3,0,8.68048,0.27849
-7.65347,1,0.985627,2,3,0,7.71114,0.357407
-7.70735,0.982277,0.985627,1,1,0,7.70825,0.385092
-7.79071,0.991476,0.985627,2,3,0,7.79101,0.261422
-9.61628,0.60341,0.985627,1,3,0,10.1403,0.617483
-7.64207,1,0.985627,1,3,0,9.03802,0.34543
-8.73207,0.513972,0.985627,2,3,0,10.2372,0.545442
-7.70187,0.995556,0.985627,1,3,0,8.6741,0.286058
-7.65264,1,0.985627,2,3,0,7.68742,0.310467
-7.78925,0.969101,0.985627,1,3,0,7.79051,0.261748
-8.24128,0.875684,0.985627,1,3,0,8.55887,0.490149
-9.46427,0.649237,0.985627,1,1,0,9.5637,0.606694
-7.64967,1,0.985627,1,3,0,9.06764,0.312918
-8.28484,0.852951,0.985627,1,3,0,8.3453,0.194011
-9.9936,0.634808,0.985627,1,3,0,11.3288,0.642196
-8.95393,1,0.985627,1,1,0,9.97067,0.565964
-7.76138,1,0.985627,2,3,0,8.53404,0.402826
-8.26747,0.923488,0.985627,2,3,0,8.2972,0.195651
-11.3605,0.673351,0.985627,2,3,0,12.2909,0.0671286
-8.86342,0.973185,0.985627,1,3,0,11.0055,0.151473
-8.48392,1,0.985627,1,1,0,8.90483,0.17707
-7.71857,0.975154,0.985627,2,3,0,8.61991,0.389213
-7.65534,0.978603,0.985627,2,3,0,7.83098,0.308448
-7.65673,0.999578,0.985627,1,1,0,7.66177,0.307478
-7.64908,0.976197,0.985627,2,3,0,7.78683,0.313441
-8.24165,0.86876,0.985627,2,3,0,8.53212,0.198144
-8.22115,1,0.985627,1,1,0,8.38336,0.200175
-7.91497,0.944306,0.985627,2,3,0,8.84411,0.238229
-8.1918,0.915125,0.985627,1,3,0,8.6601,0.483437
-7.73432,1,0.985627,1,1,0,8.03701,0.394554
-8.71858,0.766114,0.985627,1,3,0,8.71859,0.544123
-8.03515,1,0.985627,2,3,0,8.56989,0.22115
-7.6891,1,0.985627,1,3,0,7.94054,0.290929
-8.39538,0.824443,0.985627,2,3,0,8.82059,0.509433
-8.4072,0.995791,0.985627,1,1,0,8.67113,0.510826
-7.83027,1,0.985627,1,1,0,8.22486,0.420571
-7.63871,1,0.985627,1,3,0,7.79054,0.328872
-7.67217,0.987906,0.985627,2,3,0,7.70241,0.298525
-7.64297,0.749013,0.985627,2,3,0,9.13601,0.346755
-8.2963,0.828617,0.985627,1,3,0,8.46177,0.192946
-7.65191,0.999445,0.985627,1,3,0,8.16587,0.311044
-7.63852,0.996853,0.985627,2,3,0,7.6699,0.336961
-7.8747,0.943337,0.985627,2,3,0,7.97605,0.244928
-7.66497,0.911368,0.985627,2,3,0,8.53264,0.302358
-7.66497,0.66252,0.985627,1,3,0,8.88456,0.302358
-7.69431,0.936126,0.985627,2,3,0,8.01999,0.28887
-7.82233,0.964191,0.985627,1,1,0,7.82514,0.25472
-8.3524,0.874676,0.985627,1,1,0,8.35307,0.187903
-8.30883,1,0.985627,1,1,0,8.50258,0.191795
-7.7954,1,0.985627,1,1,0,8.17706,0.260381
-7.68674,1,0.985627,1,1,0,7.76685,0.291898
-7.94851,0.957179,0.985627,2,3,0,8.02606,0.444905
-7.94851,0.680524,0.985627,1,1,0,8.67737,0.444905
-7.64521,1,0.985627,1,3,0,7.85418,0.34961
-7.93334,0.919259,0.985627,1,3,0,8.01444,0.235362
-7.92163,1,0.985627,1,1,0,8.00673,0.237176
-7.97226,0.870086,0.985627,2,3,0,8.88539,0.449208
-7.88474,1,0.985627,1,1,0,8.01415,0.432487
-7.68591,1,0.985627,2,3,0,7.81938,0.376186
-7.64087,0.957433,0.985627,2,3,0,7.87892,0.323393
-7.67609,0.992161,0.985627,2,3,0,7.69047,0.371453
-7.64076,0.867131,0.985627,2,3,0,8.28904,0.323593
-7.67076,0.977711,0.985627,2,3,0,7.74865,0.368633
-8.6351,0.740859,0.985627,1,3,0,9.01132,0.16601
-7.81454,1,0.985627,1,3,0,8.43565,0.256305
-7.81454,0.478472,0.985627,2,3,0,11.7905,0.256305
-8.93566,0.728895,0.985627,1,3,0,9.39969,0.564351
-7.82114,1,0.985627,1,1,0,8.54681,0.418421
-7.71473,1,0.985627,1,1,0,7.79875,0.387836
-7.66331,1,0.985627,1,1,0,7.70075,0.364281
-7.7638,0.966821,0.985627,1,1,0,7.76504,0.403523
-8.04596,0.906234,0.985627,1,1,0,8.0635,0.461682
-7.63973,1,0.985627,1,3,0,7.9318,0.34096
-7.63973,0.644398,0.985627,1,3,0,9.05294,0.34096
-7.6885,0.974624,0.985627,2,3,0,7.75914,0.291175
-7.82813,0.960884,0.985627,1,1,0,7.82963,0.253561
-7.82813,0.380155,0.985627,1,3,0,11.2119,0.253561
-11.2339,0.622212,0.985627,2,3,0,11.823,0.0696649
-9.92421,1,0.985627,1,1,0,11.1844,0.104263
-9.38449,1,0.985627,1,1,0,10.057,0.125067
-7.65884,0.915712,0.985627,1,3,0,9.42323,0.361361
-7.65884,0.781673,0.985627,1,3,0,8.26528,0.361361
-7.65223,1,0.985627,1,1,0,7.66026,0.356398
-8.12496,0.90696,0.985627,2,3,0,8.23441,0.210383
-8.22547,0.976865,0.985627,1,1,0,8.33048,0.199743
-7.69155,1,0.985627,2,3,0,8.12182,0.378689
-7.66268,1,0.985627,1,1,0,7.68653,0.363889
-7.75507,0.893426,0.985627,2,3,0,8.10876,0.400983
-7.76472,0.996692,0.985627,1,1,0,7.80245,0.403784
-7.67746,0.898852,0.985627,2,3,0,8.24698,0.295971
-7.67746,0.447196,0.985627,1,3,0,10.2627,0.295971
-8.15839,0.872446,0.985627,1,3,0,8.29939,0.478733
-8.15839,0.566712,0.985627,1,1,0,9.25874,0.478733
-8.46476,0.896479,0.985627,1,1,0,8.60917,0.517453
-7.95353,1,0.985627,2,3,0,8.34314,0.232333
-7.93998,1,0.985627,1,1,0,8.03073,0.234352
-8.13195,0.95361,0.985627,1,1,0,8.17821,0.2096
-7.9452,1,0.985627,1,1,0,8.13402,0.233568
-8.67842,0.80803,0.985627,1,3,0,9.28333,0.540145
-7.91671,1,0.985627,2,3,0,8.44337,0.438885
-7.72554,1,0.985627,1,1,0,7.86264,0.391634
-7.6482,1,0.985627,2,3,0,7.7274,0.314255
-7.6482,0.227316,0.985627,2,3,0,12.0814,0.314255
-7.78466,0.961737,0.985627,1,3,0,7.82523,0.409261
-7.78918,0.998438,0.985627,1,1,0,7.83787,0.410453
-7.64656,0.996134,0.985627,1,3,0,7.78341,0.315863
-7.75728,0.974452,0.985627,2,3,0,7.8083,0.401636
-8.50202,0.750455,0.985627,2,3,0,9.15575,0.175673
-8.50202,0.782801,0.985627,1,1,0,9.62063,0.175673
-7.90844,0.950232,0.985627,2,3,0,8.95279,0.437266
-8.37466,0.847558,0.985627,1,1,0,8.4235,0.506965
-7.98161,1,0.985627,1,1,0,8.31184,0.450859
-7.78476,1,0.985627,2,3,0,7.92578,0.262767
-7.77878,1,0.985627,1,1,0,7.82279,0.26415
-7.65433,0.983605,0.985627,2,3,0,7.84554,0.358083
-8.50146,0.5527,0.985627,2,3,0,9.94213,0.521553
-7.69413,0.95849,0.985627,2,3,0,8.76831,0.288942
# 
#  Elapsed Time: 0.004175 seconds (Warm-up)
#                0.008817 seconds (Sampling)
#                0.012992 seconds (Total)
# 
