# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = /home/jesper/dev/julia/ABDA2021/tmp/bernoulli_3.data.R
# init = 2 (Default)
# random
#   seed = 2667590549
# output
#   file = /home/jesper/dev/julia/ABDA2021/tmp/bernoulli_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-8.29526,1,1.06401,2,3,0,8.47232,0.193042
-7.67402,0.89498,1.06401,2,3,0,9.45692,0.297608
-8.23895,0.82856,1.06401,2,3,0,8.66169,0.48984
-7.68767,0.988997,1.06401,1,3,0,8.22581,0.291513
-9.16315,0.319062,1.06401,2,3,0,13.0934,0.135343
-9.28167,0.980236,1.06401,1,1,0,9.58851,0.12969
-7.90733,1,1.06401,1,3,0,8.97915,0.239453
-7.97765,0.981688,1.06401,1,1,0,8.04011,0.228862
-7.63901,0.996362,1.06401,1,3,0,7.90828,0.327778
-8.44898,0.803537,1.06401,1,3,0,8.57414,0.179825
-7.86585,1,1.06401,1,1,0,8.30455,0.246488
-7.63887,0.958775,1.06401,2,3,0,8.14142,0.328238
-7.80133,0.950585,1.06401,2,3,0,7.91176,0.25909
-7.95027,0.96019,1.06401,1,1,0,7.97414,0.232814
-7.74608,1,1.06401,2,3,0,7.89104,0.398271
-7.63889,0.967353,1.06401,2,3,0,7.88335,0.338516
-7.63829,1,1.06401,2,3,0,7.63884,0.331264
-7.64847,0.996499,1.06401,2,3,0,7.65609,0.353049
-7.69975,0.982778,1.06401,1,1,0,7.70007,0.38211
-7.83024,0.955263,1.06401,1,1,0,7.83956,0.420565
-8.28726,0.84748,1.06401,1,1,0,8.31753,0.496143
-7.63999,1,1.06401,1,3,0,8.09286,0.341578
-7.71314,0.95158,1.06401,2,3,0,7.847,0.387255
-7.63862,0.979897,1.06401,2,3,0,7.80117,0.337405
-7.64629,0.99813,1.06401,2,3,0,7.64948,0.316147
-8.00172,0.795714,1.06401,2,3,0,8.69885,0.225544
-8.71259,0.948895,1.06401,2,3,0,8.72031,0.160815
-8.43393,1,1.06401,1,1,0,8.78918,0.181039
-8.71996,0.942258,1.06401,1,1,0,8.85296,0.160336
-10.5768,0.733879,1.06401,1,1,0,10.5768,0.08485
-8.74727,1,1.06401,1,1,0,10.2748,0.158582
-7.73251,1,1.06401,2,3,0,8.5204,0.393965
-7.90712,0.939961,1.06401,1,1,0,7.92346,0.437005
-9.43518,0.299033,1.06401,2,3,0,12.1895,0.122876
-7.64146,0.921482,1.06401,1,3,0,9.34394,0.344423
-7.73287,0.976095,1.06401,1,3,0,7.73416,0.394082
-8.17589,0.853524,1.06401,1,1,0,8.18215,0.481215
-7.72973,1,1.06401,2,3,0,8.21179,0.276996
-8.29859,0.888625,1.06401,1,3,0,8.30241,0.192734
-10.9893,0.671244,1.06401,1,3,0,11.0971,0.0748976
-8.83074,0.97579,1.06401,1,3,0,10.6499,0.153418
-8.3142,1,1.06401,1,1,0,8.7913,0.191306
-8.7759,0.906668,1.06401,1,1,0,8.85411,0.156778
-8.85505,0.984979,1.06401,1,1,0,9.10541,0.151967
-9.19436,0.940793,1.06401,1,1,0,9.38913,0.133819
-7.97977,1,1.06401,1,3,0,8.91981,0.228564
-7.77045,1,1.06401,1,1,0,7.93346,0.266134
-8.47909,0.869068,1.06401,1,3,0,8.48312,0.177446
-8.69166,0.985663,1.06401,2,3,0,8.84989,0.16219
-8.60214,0.893843,1.06401,1,3,0,10.049,0.532354
-8.62258,0.992577,1.06401,1,1,0,8.96792,0.534473
-8.89057,0.907333,1.06401,1,1,0,9.21241,0.560313
-8.1871,0.878898,1.06401,1,3,0,9.72679,0.203655
-7.80237,1,1.06401,1,1,0,8.08991,0.258866
-8.34557,0.867538,1.06401,1,1,0,8.34585,0.188502
-8.32886,1,1.06401,1,1,0,8.51786,0.189985
-8.04682,1,1.06401,1,1,0,8.31895,0.21967
-8.05207,0.999561,1.06401,2,3,0,8.16431,0.219013
-7.64822,0.981292,1.06401,1,3,0,8.02638,0.352809
-8.22607,0.852239,1.06401,1,3,0,8.23752,0.488116
-8.00577,1,1.06401,1,1,0,8.25098,0.455031
-7.69444,1,1.06401,2,3,0,8.03448,0.288823
-7.63858,0.998803,1.06401,1,3,0,7.68549,0.337227
-7.98578,0.83488,1.06401,2,3,0,8.44945,0.227726
-7.6394,0.996746,1.06401,1,3,0,7.9135,0.326617
-7.6394,0.680512,1.06401,1,3,0,8.63739,0.326617
-7.69575,0.984355,1.06401,1,3,0,7.70556,0.380472
-8.14908,0.861118,1.06401,1,3,0,8.38823,0.207709
-9.059,0.82086,1.06401,1,1,0,9.0679,0.140627
-9.26657,0.988326,1.06401,2,3,0,9.5299,0.130391
-7.95713,1,1.06401,1,3,0,8.97465,0.231804
-8.39831,0.897775,1.06401,1,1,0,8.42015,0.183974
-7.94359,1,1.06401,2,3,0,8.30526,0.23381
-7.63865,0.996537,1.06401,1,3,0,7.88162,0.329107
-7.63865,0.663469,1.06401,1,3,0,8.69112,0.329107
-8.54696,0.77482,1.06401,1,3,0,8.61225,0.526513
-8.13639,1,1.06401,2,3,0,8.41667,0.209106
-8.65425,0.889864,1.06401,1,1,0,8.69548,0.164699
-8.669,0.999013,1.06401,2,3,0,8.91453,0.163702
-10.2867,0.757631,1.06401,1,1,0,10.2899,0.0928493
-8.60424,1,1.06401,1,1,0,9.99293,0.168163
-9.87367,0.789698,1.06401,2,3,0,11.3045,0.106
-7.70526,0.955037,1.06401,1,3,0,9.58214,0.284853
-7.77553,0.992465,1.06401,2,3,0,7.77654,0.406803
-7.69676,1,1.06401,2,3,0,7.75969,0.38089
-8.2892,0.81009,1.06401,1,1,0,8.28925,0.496391
-8.11084,1,1.06401,2,3,0,8.37112,0.47177
-7.89429,1,1.06401,2,3,0,8.04094,0.241592
-8.18932,0.915905,1.06401,1,3,0,8.60567,0.483093
-8.9883,0.747229,1.06401,1,1,0,9.11018,0.568967
-8.43461,1,1.06401,1,1,0,9.01198,0.514012
-8.83114,0.865475,1.06401,1,1,0,9.0717,0.554864
-8.05175,1,1.06401,1,1,0,8.62609,0.462612
-7.84928,0.917369,1.06401,2,3,0,8.55648,0.249506
-8.27207,0.896822,1.06401,1,1,0,8.28025,0.195214
-8.11276,1,1.06401,2,3,0,8.32786,0.211768
-7.8826,1,1.06401,1,1,0,8.08452,0.243564
-7.8826,0.771292,1.06401,1,3,0,8.95582,0.243564
-7.79126,0.847647,1.06401,2,3,0,9.02686,0.261298
-7.64325,0.998634,1.06401,2,3,0,7.794,0.347146
-7.73814,0.975353,1.06401,1,3,0,7.73881,0.395786
-7.73814,0.580571,1.06401,1,3,0,8.96691,0.395786
-7.64185,0.956066,1.06401,2,3,0,7.91126,0.345068
-7.64476,0.982479,1.06401,2,3,0,7.71977,0.349073
-8.11583,0.878234,1.06401,1,3,0,8.1272,0.472517
-7.71151,1,1.06401,1,1,0,7.97533,0.386653
-7.71151,0.186427,1.06401,1,3,0,11.7489,0.386653
-9.52299,0.325035,1.06401,2,3,0,12.3855,0.119209
-9.91942,0.94383,1.06401,1,1,0,10.198,0.104426
-9.99428,0.989905,1.06401,1,1,0,10.428,0.101919
-8.52989,1,1.06401,2,3,0,9.73225,0.173565
-8.74871,0.956525,1.06401,1,1,0,8.91524,0.15849
-9.76715,0.837861,1.06401,1,1,0,9.82202,0.109789
-7.85561,1,1.06401,2,3,0,9.23634,0.426294
-7.66715,1,1.06401,2,3,0,7.87469,0.301145
-8.02173,0.904543,1.06401,1,3,0,8.11885,0.457713
-7.7224,1,1.06401,1,1,0,7.92343,0.390555
-7.64207,1,1.06401,1,3,0,7.69608,0.345417
-7.64207,0.478947,1.06401,1,3,0,9.44324,0.345417
-7.63868,1,1.06401,1,1,0,7.64096,0.337709
-8.12361,0.890454,1.06401,2,3,0,8.31112,0.210535
-7.67252,1,1.06401,2,3,0,8.05826,0.369586
-7.63945,0.99916,1.06401,1,3,0,7.66907,0.326484
-8.27285,0.837618,1.06401,1,3,0,8.32692,0.494288
-7.66762,0.995826,1.06401,1,3,0,8.20617,0.30089
-7.83203,0.932379,1.06401,2,3,0,8.06471,0.252795
-7.96199,0.915714,1.06401,2,3,0,8.52757,0.231097
-8.83937,0.78105,1.06401,1,3,0,9.45348,0.555628
-7.9366,1,1.06401,1,1,0,8.55018,0.442688
-7.9366,0.383882,1.06401,1,1,0,9.63764,0.442688
-7.71678,1,1.06401,2,3,0,7.9104,0.280992
-7.66377,0.979809,1.06401,2,3,0,7.84734,0.303043
-7.65461,0.97309,1.06401,2,3,0,7.81204,0.308981
-7.6989,0.812139,1.06401,2,3,0,8.63908,0.381767
-9.02797,0.654666,1.06401,1,3,0,9.6115,0.142263
-8.64986,1,1.06401,1,1,0,9.10717,0.164998
-8.8722,0.985849,1.06401,2,3,0,9.06036,0.150957
-7.63859,0.960687,1.06401,1,3,0,8.72024,0.329385
-7.89599,0.934245,1.06401,1,3,0,7.92387,0.241309
-7.66106,0.930774,1.06401,2,3,0,8.42676,0.304669
-7.63942,0.996574,1.06401,2,3,0,7.6764,0.340166
-7.63942,0.626555,1.06401,1,3,0,8.79585,0.340166
-7.64258,0.991977,1.06401,2,3,0,7.67528,0.346189
-7.80485,0.957408,1.06401,1,3,0,7.80768,0.414452
-7.65349,0.99582,1.06401,2,3,0,7.83507,0.309812
-7.75857,0.969919,1.06401,1,3,0,7.80066,0.402013
-7.64292,0.9438,1.06401,2,3,0,7.97748,0.346676
-7.77641,0.961693,1.06401,1,3,0,7.81219,0.264709
-7.77641,0.748231,1.06401,1,3,0,8.86855,0.264709
-7.63817,0.998463,1.06401,1,3,0,7.74833,0.333005
-8.19723,0.7086,1.06401,2,3,0,9.02621,0.484188
-7.69331,0.694576,1.06401,2,3,0,9.52248,0.379443
-8.51865,0.707068,1.06401,2,3,0,9.27309,0.174409
-7.86586,1,1.06401,1,1,0,8.35579,0.246487
-7.74083,1,1.06401,1,1,0,7.84337,0.273811
-7.67988,1,1.06401,1,1,0,7.72774,0.294864
-7.67281,1,1.06401,1,1,0,7.6873,0.298202
# 
#  Elapsed Time: 0.004785 seconds (Warm-up)
#                0.009793 seconds (Sampling)
#                0.014578 seconds (Total)
# 
